median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,distance_to_coast,distance_to_los_angeles,distance_to_san_diego,distance_to_san_jose,distance_to_san_francisco
181459.89,4.0986,45.0,11578.0,2795.5,3456.7,1913.0,32.985786,-120.249648,335616.52,220701.02,290105.86,506581.8,567153.91
259989.8,5.7521,34.0,5079.5,1651.1,1088.3,668.0,34.947269,-118.843939,402322.31,114093.42,292438.0,381531.35,448326.23
370900.86,8.0155,19.0,1759.9,593.0,1738.4,375.0,33.065485,-115.642097,500000.0,264437.96,146837.91,740064.85,806358.34
189576.77,5.0564,43.0,6116.1,1650.1,4960.9,1062.0,38.236057,-123.865674,138321.24,686643.24,862576.93,200165.57,136857.75
135534.5,2.1919,26.0,1760.9,469.9,927.3,257.0,39.022604,-118.234416,328454.53,552928.58,707455.44,370220.9,390401.01
102552.56,3.9241,42.0,4121.7,1197.8,5596.8,1143.0,33.587633,-116.971123,500000.0,127997.98,98065.47,610187.73,676879.77
105234.62,3.5103,43.0,8855.6,1575.9,6688.5,1856.0,36.146469,-114.232135,500000.0,432708.04,466059.96,694915.98,749298.77
92847.69,2.3826,17.0,2756.5,749.6,3295.9,749.0,36.834247,-116.024819,500000.0,368913.57,469072.53,523199.3,575021.78
243776.75,6.0421,49.0,9495.0,2485.1,2441.2,1319.0,36.006004,-121.599613,121094.97,375304.28,547205.79,150577.19,209274.84
326903.68,6.3275,35.0,10234.7,2000.2,6989.5,1492.0,33.649738,-117.049418,500000.0,118612.81,103892.98,600176.47,666869.91
220994.04,6.9291,12.0,6925.6,2014.4,4766.3,1511.0,36.480004,-116.485582,500000.0,313641.72,422621.75,489850.84,545224.69
107389.84,2.4731,35.0,4241.4,1316.4,6414.5,1348.0,39.636191,-116.837777,429237.66,633538.91,769587.3,508357.65,526853.43
253633.91,4.9257,37.0,479.6,93.6,350.7,95.0,33.174573,-115.888487,500000.0,238516.42,128963.79,714883.31,781247.41
187524.86,4.4648,6.0,1771.8,276.3,1759.8,574.0,33.26171,-115.010835,500000.0,311451.73,209293.25,771236.48,836772.23
252779.42,5.3894,10.0,1476.5,375.4,578.5,331.0,35.870327,-123.466486,42957.93,517419.35,676777.82,215651.54,230856.71
198413.11,4.8445,43.0,1231.6,227.5,958.1,304.0,41.446394,-123.399979,173386.26,938819.82,1116340.87,474665.53,417318.77
121869.65,4.4481,23.0,2275.3,355.4,912.8,546.0,38.85144,-116.1378,500000.0,565987.5,687976.54,530565.19,561033.22
173794.52,4.1386,19.0,5300.4,1237.7,3501.4,822.0,38.947365,-121.850089,18620.95,632849.58,811026.77,178764.86,140029.59
435425.14,8.7068,43.0,10162.1,2662.7,2828.5,1553.0,35.93824,-123.885315,82392.72,555338.87,713482.68,236610.05,241826.5
116743.33,2.6722,8.0,12390.3,3723.3,4715.3,1897.0,38.139778,-120.287094,176435.44,490511.29,665812.84,166654.34,191468.17
227532.77,4.0394,9.0,11737.6,2616.4,5012.6,1653.0,32.596246,-115.891292,500000.0,271560.49,119564.59,759280.08,826008.84
364342.11,8.5748,3.0,1449.1,279.1,767.7,208.0,38.542912,-123.171067,85423.52,666765.82,844763.25,174671.01,108160.51
82115.96,2.7549,33.0,9056.6,1952.5,5534.4,1476.0,41.176226,-117.445659,330139.18,795472.16,940630.35,572878.1,570567.33
181715.09,2.8404,2.0,2509.8,627.8,1100.6,607.0,38.319448,-124.462033,192276.19,732611.25,907371.14,250761.57,188963.32
280525.21,6.9613,34.0,3537.9,1005.8,1443.3,742.0,40.800137,-123.347757,154423.31,875278.06,1053397.8,404790.09,346261.31
150041.03,1.9072,35.0,7142.9,1980.2,7016.7,1412.0,39.377744,-120.816071,96148.83,635280.88,809793.24,245167.18,226709.92
319967.5,6.6617,18.0,6763.5,1730.1,4597.7,1035.0,33.645305,-123.622176,3163.27,499016.75,610014.58,439719.11,471300.75
212504.36,3.3408,27.0,10812.8,2174.4,5011.0,1903.0,41.073306,-115.618032,486175.98,814318.91,938863.73,681130.17,689813.0
201378.86,5.7316,49.0,8550.9,2244.1,4406.2,1274.0,33.131217,-115.42726,500000.0,279836.3,168061.68,750357.11,816423.59
150906.05,2.1545,44.0,3490.8,1004.5,3598.9,920.0,37.572691,-116.566508,500000.0,419745.49,542282.1,470544.72,515572.09
372543.41,9.1253,27.0,1065.4,350.4,533.5,256.0,33.850303,-121.953964,151270.59,343271.53,462946.57,388079.7,437869.76
133709.46,2.159,38.0,2198.4,331.0,1319.0,669.0,32.611213,-119.005906,463830.83,175094.45,173211.8,587736.48,652023.83
310528.19,6.9238,39.0,5137.6,1370.1,2810.9,867.0,36.509325,-122.56602,20625.44,478436.92,649622.61,110193.45,140776.83
84724.48,2.2138,17.0,9172.0,2516.2,3058.9,1172.0,35.302887,-121.546576,146078.44,332892.7,495853.89,228596.09,285208.68
500001.0,13.263,9.0,1280.7,246.7,710.3,224.0,37.117005,-119.081944,312708.63,349426.08,519342.58,249839.76,303489.57
168465.2,4.2938,32.0,5456.0,1428.9,2771.6,1330.0,37.983399,-116.782355,487543.36,456580.14,586262.77,455197.98,495308.26
500001.0,14.4474,23.0,9305.3,2779.7,2821.7,1530.0,32.915521,-123.506129,34403.96,504353.1,593342.16,513438.07,548696.06
131023.01,2.7419,44.0,9811.2,3103.7,7492.3,1533.0,33.668531,-121.384685,209219.78,293440.81,406974.73,410801.0,465531.19
152943.14,3.4363,14.0,8969.4,2526.9,2815.5,1523.0,37.807103,-114.770476,500000.0,521558.56,605770.59,629434.5,672025.74
417466.6,9.2667,11.0,5351.3,1846.4,4966.3,1101.0,35.76009,-119.994205,272721.01,248480.78,426739.01,243997.89,310847.02
107907.3,1.9046,4.0,12903.4,4085.8,5620.6,1805.0,39.427148,-114.641868,500000.0,678295.37,779283.8,672797.38,700346.51
132243.03,2.946,51.0,1708.3,391.0,958.9,313.0,38.696771,-114.090294,500000.0,636229.34,719938.3,699478.46,734539.67
208677.87,6.0318,38.0,14317.9,4640.4,5463.3,1802.0,40.533241,-118.970072,221027.91,723782.29,883619.75,435664.76,427601.31
127992.65,2.432,51.0,7961.3,1532.2,3133.4,1888.0,39.078682,-121.475538,47465.85,629298.37,806597.48,196694.04,167164.68
256301.54,6.1294,48.0,5141.2,1496.5,2118.2,1249.0,36.584345,-116.196844,500000.0,337289.92,438626.09,512675.06,566773.23
208065.85,4.9642,16.0,1100.6,202.0,625.7,326.0,38.893183,-122.827237,64379.6,676737.46,855363.93,191177.78,129844.98
151699.07,1.8073,36.0,819.1,282.1,676.3,164.0,35.116121,-121.853508,123633.78,351378.99,508385.25,247305.7,299414.9
362627.41,8.0098,25.0,2511.4,698.6,1437.5,592.0,35.409978,-116.258761,500000.0,235891.2,310413.77,547811.68,609292.06
152198.87,2.1013,5.0,308.1,92.1,162.5,43.0,39.995359,-119.946718,153463.59,678193.5,846465.09,340041.74,327172.83
273515.76,7.119,10.0,7201.3,1969.1,3534.3,1286.0,36.740985,-122.383852,30585.57,480138.8,653851.26,79735.82,114465.92
225569.51,4.8408,5.0,5746.3,1365.8,7138.5,1741.0,40.084613,-117.66318,344919.4,672962.36,820140.44,477009.6,485233.15
109254.39,3.411,41.0,7405.9,1627.5,7032.1,1547.0,40.313013,-116.806,410511.51,707876.63,844894.65,550514.61,561111.78
132282.67,2.3089,18.0,6011.6,1239.1,2932.5,928.0,40.646842,-123.186752,137346.42,853613.42,1031700.91,384389.33,326636.38
245618.56,5.4606,23.0,10386.2,3200.5,3199.7,1913.0,41.208035,-121.591707,17045.42,848712.96,1022274.7,430870.72,388837.79
193845.74,2.6551,38.0,8742.2,1715.1,7234.8,1837.0,36.59436,-122.176594,53034.69,455554.62,629203.31,86732.81,132491.64
422904.27,9.2514,14.0,4833.2,1551.7,3805.6,1280.0,35.529235,-120.511526,233034.7,264718.5,438974.44,236103.48,301759.31
369575.93,9.4562,23.0,3031.0,913.0,2068.4,479.0,38.030888,-116.483829,500000.0,469946.1,593711.7,481818.48,521567.43
500001.0,12.0038,48.0,5549.3,1285.0,6719.7,1427.0,36.026138,-117.006065,500000.0,246782.21,367896.96,459297.34,518902.02
261686.34,5.3044,35.0,3668.3,1021.0,2340.1,499.0,38.210205,-117.543499,413712.79,466798.92,611468.16,394038.42,430092.94
208498.52,3.5163,33.0,1875.4,584.8,1057.1,236.0,39.203066,-124.434002,210300.13,795735.37,973086.76,303681.97,236885.83
192107.41,3.7504,38.0,4345.7,666.4,1418.3,754.0,39.039848,-123.007495,83580.7,699213.04,877828.08,212750.06,150193.09
205472.93,3.5893,1.0,2653.3,541.7,3097.0,740.0,36.058252,-122.155376,69737.04,420520.29,589670.6,144474.03,191785.8
239128.14,5.2008,6.0,2931.0,1008.6,1746.9,456.0,34.085172,-121.644464,172828.51,313599.68,443046.37,362598.2,415636.86
286956.4,5.8239,21.0,5046.0,1166.9,3438.2,1377.0,36.590029,-122.962521,16891.71,513072.21,683032.19,126624.61,139732.38
361527.41,9.3834,27.0,3484.4,1008.3,1059.8,464.0,33.854644,-120.191687,313590.15,181319.71,308734.3,416842.72,479454.52
251629.15,4.5361,5.0,10982.1,2047.8,8668.8,1852.0,40.955922,-123.710604,188395.12,906483.98,1084809.46,431607.38,371213.83
149007.38,1.931,27.0,2898.7,649.2,2057.8,414.0,35.785836,-116.624767,500000.0,242774.93,344434.39,500907.31,561182.13
142353.69,3.5098,44.0,11783.6,3660.0,8167.1,1924.0,33.967368,-116.228932,500000.0,185595.48,163454.49,634031.49,699717.58
500001.0,11.3988,6.0,4059.2,988.3,1445.0,721.0,32.741754,-118.4702,500000.0,147031.57,122578.31,598517.21,664085.99
86111.98,1.7613,40.0,2852.5,940.8,1749.9,507.0,38.635313,-123.558099,121275.15,697472.41,875066.61,205214.72,138372.9
266601.7,6.9831,25.0,6730.6,1032.4,2453.7,1005.0,38.550572,-115.154127,500000.0,571669.32,673141.66,605644.86,640989.11
170742.81,3.5454,51.0,15010.6,3896.9,4890.1,1998.0,35.73574,-114.360824,500000.0,400339.45,422653.99,695693.82,752497.65
148685.82,2.6377,5.0,2460.9,764.9,1179.8,601.0,33.181263,-122.375183,131959.75,394880.89,489261.71,464521.66,510260.4
226436.85,5.6824,15.0,1467.0,339.4,867.1,411.0,36.391475,-117.101282,500000.0,280148.92,408284.72,438814.23,496009.65
460278.46,11.4338,46.0,784.4,160.8,727.8,239.0,35.456566,-115.659644,500000.0,282887.23,334177.62,595507.84,655719.9
221651.03,5.4974,48.0,2112.1,422.2,540.7,288.0,38.932646,-118.831643,279634.58,545491.45,707022.34,320764.45,338531.96
206798.1,3.8285,38.0,5320.4,1190.1,2978.1,1473.0,38.254903,-121.105107,101844.66,533579.65,711406.09,122903.36,127187.55
125730.92,2.0593,17.0,12121.1,3616.0,3812.2,1973.0,35.96364,-119.475133,313169.89,240686.64,418613.4,264241.43,330081.15
145829.11,4.2236,17.0,9045.8,1679.6,5037.8,1981.0,34.569979,-119.121178,389170.38,99464.26,274346.61,396165.98,462849.11
71813.53,2.0152,48.0,5106.8,1366.3,4269.4,878.0,41.886342,-120.293311,73611.25,889676.73,1056040.04,523676.7,492381.92
124962.55,3.7212,33.0,3931.6,607.1,1906.8,1148.0,36.813015,-114.736654,500000.0,441682.24,506046.8,637151.83,687761.98
176278.73,4.3153,18.0,2443.3,415.7,980.3,414.0,39.038605,-116.689227,461186.47,571716.93,703872.61,492109.72,518801.36
124134.99,1.0873,36.0,5601.4,1078.7,3519.8,758.0,33.835253,-121.966333,150573.08,344552.05,463640.01,389771.14,439430.71
483971.97,10.3088,3.0,6784.6,1745.4,2846.4,1567.0,37.113102,-118.35165,377471.53,340750.95,500413.98,314277.31,366497.19
56653.85,2.1316,25.0,5410.6,1642.8,5059.4,1174.0,32.761599,-117.268764,500000.0,169267.52,11174.85,660206.74,726958.65
217036.5,4.0085,35.0,3432.0,605.9,1434.9,839.0,37.301824,-123.028358,41402.13,563605.21,738068.29,100751.56,74749.5
309909.81,6.1737,45.0,6470.0,1718.1,4115.0,1773.0,41.658165,-120.73653,42793.97,873807.53,1042881.3,490237.29,455666.19
426441.2,9.827,20.0,4585.7,1347.5,6219.9,1364.0,36.149964,-114.991743,500000.0,376586.39,430085.52,628566.84,683930.73
36462.59,2.7863,36.0,501.7,160.3,120.2,79.0,32.870462,-118.544682,498231.79,134169.26,130504.56,582651.65,648249.96
132213.1,0.9945,43.0,6999.1,1385.8,4642.1,1479.0,32.79408,-122.221524,157715.93,394986.45,473339.12,506381.76,553589.82
478560.98,8.5608,31.0,433.8,77.0,333.1,82.0,36.185874,-123.21076,28356.8,510596.18,675281.03,174098.44,189633.6
115034.06,2.1176,21.0,6622.6,1811.2,3876.6,1437.0,34.020237,-119.058618,412654.21,75505.23,228001.96,449015.46,515206.6
213597.17,5.5604,37.0,3051.6,681.5,970.4,454.0,32.721845,-118.7493,484120.63,155068.9,148677.42,587671.08,652697.21
232563.64,5.7716,34.0,11537.8,3164.5,3093.0,1799.0,39.684029,-120.988648,73134.39,672403.77,846913.7,272182.35,246392.67
96255.3,0.6369,38.0,12049.7,2399.9,8706.8,1904.0,36.855969,-117.880632,427434.81,313702.0,464578.31,359610.67,414066.76
87813.28,1.7008,37.0,1099.5,216.4,673.1,161.0,35.247825,-123.778811,54676.09,523791.83,671686.53,287692.92,305607.22
146604.93,3.3991,1.0,2774.1,839.6,1814.9,469.0,41.05079,-122.976033,129016.93,882988.55,1060339.76,423090.83,367918.94
71013.67,0.9508,31.0,3301.5,681.3,4075.8,947.0,33.60332,-118.764125,453459.5,69360.76,178723.69,502683.88,568808.23
61526.06,2.0081,23.0,1534.2,522.6,1020.9,300.0,41.581229,-123.850935,213826.78,971169.74,1149112.67,500708.67,441109.59
164333.11,4.8246,43.0,3153.8,938.2,3112.1,688.0,35.482684,-115.250458,500000.0,316126.75,353931.25,628847.61,688257.36
217307.15,4.25,38.0,2874.4,975.3,1992.1,610.0,40.939835,-123.007463,129078.58,873617.5,1051155.21,411710.43,356067.49
193584.89,5.3741,49.0,907.4,252.7,655.2,228.0,38.227957,-117.423841,423581.21,470306.75,612921.85,404669.25,440679.66
202303.08,5.8681,11.0,6525.7,2000.3,5725.5,1715.0,40.35372,-120.392364,105864.63,726331.54,896424.51,359316.81,336407.6
134228.4,1.6338,39.0,9949.1,2261.4,9140.7,1866.0,41.848125,-120.302229,73865.9,885684.07,1052166.51,519385.73,488171.36
133838.97,2.0732,48.0,6198.6,2159.9,3041.2,789.0,35.239852,-116.46866,500000.0,209186.26,287351.84,538979.73,601568.89
275199.54,7.0768,20.0,827.6,168.6,559.0,266.0,41.630787,-119.255648,166356.43,847630.83,1007985.99,527894.02,507439.35
452737.15,11.1853,37.0,5462.7,912.3,3739.5,1238.0,36.200078,-116.880618,500000.0,269143.1,387813.21,463782.72,521963.19
86640.19,2.5082,7.0,13402.1,4349.4,6870.2,1712.0,36.162363,-119.195492,332097.54,250445.91,425830.23,273439.02,337642.33
265534.97,5.2349,35.0,1458.9,381.0,905.0,305.0,35.733677,-118.274494,428476.93,187242.82,350412.36,369070.75,433150.93
230861.47,7.2736,2.0,4108.6,953.2,2524.5,655.0,37.643372,-116.512496,500000.0,428806.64,550602.89,475571.16,519799.82
171580.29,5.1682,33.0,720.1,153.7,271.7,166.0,33.964378,-118.123258,500000.0,14368.07,164777.57,506577.11,573420.45
229748.09,3.8603,40.0,2512.5,858.2,1276.8,440.0,37.760259,-118.036041,384880.23,412970.39,566061.06,342928.77,385328.01
166605.23,3.0514,24.0,6664.0,2223.3,4430.1,1723.0,37.646196,-116.213194,500000.0,439596.8,554474.89,501914.85,546088.68
500001.0,14.7488,39.0,3353.4,1084.5,2133.7,589.0,39.738067,-114.534588,500000.0,712995.22,815017.78,692801.63,717647.9
218950.83,4.748,10.0,8461.4,2352.2,2943.6,1568.0,40.419675,-120.54448,91234.18,736991.54,907743.18,361695.14,336138.73
299643.71,5.6597,46.0,7267.4,1427.9,3125.1,1013.0,36.684193,-118.44027,383164.3,293471.01,456056.08,314841.95,372431.62
265318.41,5.4444,9.0,9105.2,2936.3,4671.2,1297.0,35.372166,-123.594132,41252.98,510924.65,661910.83,266760.6,286495.61
83052.58,2.7526,43.0,2433.1,806.9,1130.1,622.0,34.963682,-120.732559,229993.18,249962.66,413600.04,283928.33,346684.25
232574.22,4.6205,33.0,4027.8,867.9,1740.5,523.0,34.348926,-120.173483,299842.65,180894.98,332872.63,366798.46,430645.68
216651.54,3.6938,51.0,3774.7,1045.2,3134.0,763.0,33.047652,-115.730008,500000.0,257917.8,138410.25,735297.23,801666.17
222157.82,3.6543,21.0,875.0,131.4,941.9,269.0,35.753256,-119.10938,352635.1,205315.56,381907.95,304657.01,370447.98
287462.18,5.4204,14.0,2800.9,860.1,1365.8,828.0,35.067353,-116.823803,500000.0,172088.68,262851.26,519976.08,583832.42
47394.45,2.5873,50.0,8628.0,2530.7,5622.1,1694.0,41.680965,-124.300422,253239.78,1000871.67,1179145.09,525060.02,463627.5
111951.51,2.1752,23.0,6172.9,1172.2,1990.2,830.0,37.798234,-119.622827,244507.48,434970.47,607269.24,206205.7,245826.77
262006.9,6.0595,12.0,5940.9,1181.6,7150.0,1571.0,35.799132,-115.036165,500000.0,350887.75,394081.93,635434.53,692888.88
145613.31,3.2577,22.0,9601.7,2358.9,6378.0,1777.0,38.014442,-122.144704,17574.64,563442.56,741936.51,78272.81,36364.54
191565.06,3.6437,28.0,5324.0,1500.1,1885.3,935.0,33.822369,-124.169017,52168.67,547483.81,662902.01,442079.55,466412.28
60550.59,1.4088,27.0,5085.1,1508.0,2533.1,682.0,36.718416,-119.949208,247821.28,334719.68,512436.02,185626.54,247992.95
254598.66,7.9873,10.0,5190.2,800.8,6031.9,1695.0,38.449226,-117.103466,444369.45,499662.26,637081.34,437685.12,471173.72
246263.21,6.1375,18.0,3926.8,619.5,878.3,527.0,37.144529,-119.728133,254689.67,369451.51,544782.86,192595.46,247562.74
325762.35,6.8541,24.0,2632.0,701.2,1853.3,605.0,36.316899,-119.670228,284835.52,283596.89,461316.51,227971.83,292670.04
265652.82,5.6542,3.0,3413.9,661.5,1872.7,464.0,41.94156,-117.467047,305529.77,880099.87,1025747.84,636374.37,627390.4
70339.29,1.8048,4.0,1510.4,358.3,843.9,295.0,40.86299,-121.828918,28358.41,820930.95,995938.35,391774.07,347660.75
247688.67,5.1418,30.0,537.9,82.8,345.5,116.0,38.422357,-116.605157,488570.31,507785.69,636051.7,479103.39,513898.19
204564.24,3.1097,21.0,5994.1,1486.9,1260.9,754.0,37.909085,-122.892308,45105.35,599314.07,776472.82,108609.89,44264.88
140318.86,2.515,22.0,12843.2,1955.3,4707.4,1858.0,38.396275,-120.344619,164114.95,518805.63,693678.86,179429.97,194529.95
257198.8,6.0498,28.0,5648.4,1964.7,5058.2,1041.0,34.412465,-117.611915,500000.0,70416.71,192794.45,504416.04,570836.78
500001.0,12.123,9.0,9473.1,1710.3,8544.1,1946.0,36.253809,-115.802125,500000.0,330391.22,412164.56,555251.49,611152.42
406648.72,10.9792,44.0,6417.7,1998.9,2472.7,1396.0,32.874866,-116.188924,500000.0,230806.23,92384.67,717669.89,784389.4
370209.75,6.5097,41.0,7265.6,1612.4,2878.1,1125.0,37.017687,-116.922301,500000.0,350860.83,478372.24,441517.86,492752.79
226973.35,4.4011,41.0,8667.2,1742.2,5946.8,1705.0,37.658734,-120.729488,151398.58,459688.51,637670.91,108337.76,149214.22
215718.6,3.938,16.0,8355.3,1477.8,2391.4,1337.0,34.663622,-123.215805,12335.15,461775.57,600375.58,320597.42,352709.48
77670.24,2.6046,37.0,7890.5,2558.3,6116.2,1554.0,41.658274,-122.223241,80502.63,915147.61,1089873.14,481019.49,432683.4
228179.64,3.812,5.0,5231.4,1121.8,4267.7,1077.0,41.139819,-115.419245,500000.0,826461.03,948879.09,698996.94,707940.77
283559.88,7.73,14.0,4532.9,1350.6,3385.9,973.0,39.360361,-115.498021,500000.0,638987.92,753300.58,600787.29,627072.63
500001.0,13.3816,14.0,9812.3,1693.0,5114.0,1292.0,37.567173,-114.508611,500000.0,515818.8,590364.15,651889.17,696496.61
134875.21,2.7459,47.0,5608.9,1942.4,1383.1,821.0,40.764707,-123.702119,183403.76,888498.79,1066942.99,411678.38,350799.64
52434.32,1.3539,16.0,5189.9,1378.7,1972.8,827.0,33.741197,-118.863505,439742.16,67013.53,194927.96,484822.69,550964.54
144662.09,3.2592,39.0,1499.5,463.0,638.7,237.0,40.009843,-117.688828,345024.41,664503.58,811970.52,470159.31,479168.19
288430.45,7.7089,43.0,1224.1,185.3,1475.4,313.0,33.685798,-117.038098,500000.0,118126.84,107989.04,598123.7,664790.0
500001.0,15.0,4.0,13881.6,3953.1,8576.9,1808.0,40.045001,-117.739436,339649.95,668088.7,816147.1,469188.89,477406.12
426526.2,9.8358,37.0,3679.8,1215.0,4831.4,1043.0,35.119792,-116.41488,500000.0,205094.43,275556.64,549525.52,612487.79
410937.39,9.6907,14.0,6238.1,1588.5,4091.2,1514.0,40.832361,-120.725548,65067.19,785340.23,956077.89,401115.63,370398.43
176363.58,2.6919,41.0,4266.3,1356.4,6747.6,1367.0,41.4684,-122.615956,108665.66,909846.29,1085893.54,463269.64,411585.31
150955.89,2.7378,23.0,1284.0,325.7,492.1,265.0,33.913562,-122.351875,112756.09,379411.31,500282.59,383280.96,428860.3
72384.99,2.0253,9.0,5349.5,1844.0,3772.2,1179.0,36.895418,-124.374224,150274.78,639076.57,805435.2,225739.25,198262.44
129487.94,3.0063,24.0,302.8,53.7,117.1,42.0,41.81938,-120.82162,31646.9,892965.03,1062127.06,506417.4,470497.02
375564.07,7.7559,11.0,9723.2,3261.8,6008.6,1535.0,37.092371,-123.536687,80961.53,586302.67,757619.74,148390.89,124093.8
500001.0,11.8781,28.0,11387.7,3045.9,5870.7,1635.0,40.703701,-121.124369,34881.2,782394.93,955204.93,379824.66,344757.53
261421.26,5.5141,19.0,1231.6,404.3,1347.2,329.0,38.092949,-117.903794,385976.63,450568.77,601228.73,360453.39,397676.51
165611.02,3.8456,19.0,9273.8,1623.8,7356.8,1584.0,36.065634,-115.10798,500000.0,362597.1,416921.01,620845.95,676887.56
163247.4,2.3631,12.0,2838.9,944.7,2045.9,521.0,35.214944,-115.684143,500000.0,267309.45,309001.05,604239.75,665572.14
156017.43,4.1891,47.0,990.5,246.1,768.1,193.0,34.430619,-121.846921,144096.35,334231.25,473978.03,323531.63,374872.24
213673.38,5.0626,34.0,3529.1,852.3,785.1,443.0,39.737083,-123.092127,107827.95,765265.61,943887.68,286308.38,226359.48
113916.94,1.8629,12.0,3150.1,831.4,1141.5,602.0,36.172135,-122.472741,38137.31,451504.41,620042.46,139852.6,177736.26
345542.32,7.7903,3.0,2219.6,721.8,1756.6,628.0,37.357117,-114.30464,500000.0,511265.9,577365.5,670333.79,716547.31
153580.42,3.4752,30.0,1332.8,422.3,1254.3,421.0,37.177092,-118.730518,341946.75,350530.86,515838.04,280191.33,332173.3
272309.87,7.5146,47.0,524.3,91.7,153.8,75.0,37.984151,-122.583727,20032.31,586355.28,764262.4,94123.18,27812.52
155877.08,4.4524,46.0,5806.9,884.8,3760.0,1905.0,40.722983,-115.672165,493044.93,775805.02,899674.6,655431.36,667147.51
177781.01,5.3566,51.0,8606.8,2173.9,3358.5,1134.0,41.817024,-120.350492,70681.04,883180.59,1049981.02,514983.69,483455.37
102002.4,2.9412,35.0,424.5,147.7,315.0,105.0,36.37205,-115.058167,500000.0,387547.28,449370.88,617151.26,671191.45
152226.55,3.6445,15.0,10726.3,2697.5,6285.6,1448.0,40.36143,-121.76289,10261.07,767844.49,943593.57,336147.8,293682.51
365245.58,6.5878,43.0,2669.9,477.8,969.6,383.0,39.763014,-120.371172,123715.25,662855.63,834251.04,300045.37,283997.71
238531.42,4.1417,22.0,3423.3,811.0,3394.8,845.0,37.948525,-119.198048,277243.75,441972.21,610022.3,246474.71,283538.74
130295.5,2.3095,9.0,9967.9,2230.0,5808.4,1388.0,41.582448,-115.127539,500000.0,880888.24,1001698.39,747628.04,754035.51
268187.25,4.792,28.0,1662.7,567.0,1052.1,361.0,34.404508,-115.378047,500000.0,266047.47,249681.52,671195.64,734836.57
262751.13,5.6486,29.0,3185.5,1083.1,3002.0,788.0,33.53801,-118.469272,482895.43,60745.07,152107.89,524086.03,590502.93
